time,rsam,rsamF,mf,mfF,hf,hfF,dsar,dsarF
2016-03-27 05:50:00,90.57675444012085,90.40901792371122,112.48401562204239,111.41498114353877,107.89450238511964,107.67508279681823,1.874669584771497,1.8663450103771857
2016-03-27 06:00:00,88.46972773397354,89.08799125327295,111.22312763950056,110.20022269970201,108.28262106126647,106.53060997592893,1.877758351157792,1.882828506488989
2016-03-27 06:10:00,105.6841631704306,104.18905409897395,121.42707952468939,120.26114812795888,110.70127597972133,109.09563176729883,1.9908950354820172,1.999218793110675
2016-03-27 06:20:00,97.61909928202941,93.93125008325347,112.06126935416582,109.01252610014629,108.38999510667635,105.80793248584305,1.8862218358543155,1.8869224704972045
2016-03-27 06:30:00,91.83464631603894,89.5591760310653,110.8237967979515,110.32720333071295,108.33865569694727,108.88053055749103,1.8880362241825406,1.8573293704308598
2016-03-27 06:40:00,87.2089010924319,86.96979377389272,108.61468861369306,106.27510771692477,109.54565442823808,107.55584226656504,1.8169788311532173,1.8185964476450536
2016-03-27 06:50:00,89.46052676021229,90.04892360624571,114.57292784484878,114.93406372286151,112.95633667259558,112.99974634494266,1.8856079230805904,1.903394092846408
2016-03-27 07:00:00,87.96674933628428,87.63492924032029,113.93490553973633,114.21549591420995,118.54735074481245,120.6465986781881,1.7890034827031653,1.7619045570298757
2016-03-27 07:10:00,92.18450133099019,92.42603649810606,113.29905163272225,112.83613647216347,113.68747543432276,115.52443505674964,1.8719691345299834,1.8426802592499283
2016-03-27 07:20:00,97.88710698012656,90.85938008564408,117.75111588354011,113.11620314596423,110.72934373695267,109.43926609343391,1.9376812657204767,1.8750334397437114
2016-03-27 07:30:00,95.48298561052763,91.10236762994674,120.48732021152979,111.76374680221838,110.999233701758,106.11109612889565,1.966618507337816,1.9303043607550714
2016-03-27 07:40:00,88.80740416282197,88.21928918896396,114.61610641402962,113.60011328968271,108.41801384828283,107.2640234864849,1.9277178076947414,1.9473729149765446
2016-03-27 07:50:00,92.17411467463886,89.2357528237257,117.88022445550969,115.6577821832119,117.83172848550807,115.70876557448962,1.8756710874281797,1.8694929259994488
2016-03-27 08:00:00,97.64218350137462,100.85221144103848,117.67735204432452,119.6613968538868,114.28047529774885,113.19769114438918,1.896654565706214,1.9503066635036788
2016-03-27 08:10:00,247.69727330722506,130.4490669555066,203.8072259493839,134.23281507535637,192.8176324995827,159.93697687602457,2.159859547444276,1.7838074359844296
2016-03-27 08:20:00,219.24201478267952,100.1216822576534,196.28069182415297,127.27215525122395,164.07494625522676,123.62393035926696,2.316915120890602,1.939799687745305
2016-03-27 08:30:00,100.0431766621918,101.6662685311897,120.93408335574732,118.80607988835516,121.11250486709073,119.63178990889018,1.8833408821930377,1.8893487396987165
2016-03-27 08:40:00,91.99568434237474,91.23688992898323,116.28953975124941,114.64663048737602,111.60935271707089,108.62472972868687,1.9182692486477315,1.921388100707684
2016-03-27 08:50:00,87.67403879717448,86.94317523130606,112.93114270638654,111.58546966284412,106.79765633057812,106.14584465162848,1.938432398146012,1.9310325271329027
2016-03-27 09:00:00,89.75427548410221,88.45125882141863,113.57675114833145,112.36914965928486,112.30598036818917,109.54707555233179,1.8665043070987941,1.8948758506561036
2016-03-27 09:10:00,95.92357113165673,96.23972946292727,120.33037439448287,120.19062851305213,116.00906685151563,115.221442815239,1.918352748244494,1.9282189582541949
2016-03-27 09:20:00,104.69956721570678,92.14950984872621,133.85948284746385,121.72216332417932,127.5567573268524,122.76251922700136,1.9460073384347236,1.85206665851592
2016-03-27 09:30:00,96.34371859977543,98.36719921030537,126.01282921591955,126.93329962497442,129.9997563791213,129.04667727192222,1.8073818770672605,1.8424677403525702
2016-03-27 09:40:00,137.53738923824807,96.23573706017517,157.6603334702083,127.37936377838817,138.67358244411707,131.4003697291155,2.1189446005853236,1.8230933709386044
2016-03-27 09:50:00,95.71130838126705,94.16855323354942,124.84495473935019,124.95721607336323,127.24737455099456,127.06787254519413,1.8520702316301527,1.858464276120971
2016-03-27 10:00:00,93.57788262286623,93.20032546797924,128.77372356580037,128.3126083307628,128.28303816751213,128.84922293446542,1.8731927074305421,1.858493213899145
2016-03-27 10:10:00,101.72665837279878,98.06394541360764,135.19389748560553,134.94626984776647,132.7826520431834,130.4233238809673,1.8921445928425429,1.9304442605797325
2016-03-27 10:20:00,98.58231857968671,98.50881903095765,133.88342782889177,132.32348073991147,133.46452577706077,133.0020908709421,1.8392806708469394,1.8268440854856394
2016-03-27 10:30:00,101.60366352628878,100.34511357541419,136.07140135217847,136.42223594467967,131.85356718073064,132.6296361364484,1.915644129524761,1.9071510494168282
2016-03-27 10:40:00,134.4216224843677,137.84893970763005,137.05825977124016,138.0305699225582,123.0583024205742,125.2688224990185,2.0283915164832718,2.017119373031621
2016-03-27 10:50:00,131.2242239601575,125.10696778443261,137.4593603884601,135.0931705366896,120.22923837676328,118.10731170186615,2.0478466445101726,2.0415970451682295
2016-03-27 11:00:00,124.68204152528342,127.31800079283313,133.2132191718536,134.28059652453194,124.93719728547993,126.8907228956903,1.946236532377337,1.9463307043836022
2016-03-27 11:10:00,112.47099499092978,116.58542111320176,133.5923647752182,133.8600652568635,134.34498909246872,133.78216966664493,1.8479662783764694,1.8660864871262326
2016-03-27 11:20:00,124.06405602476696,118.74258044684198,139.72478457894044,139.6230717199484,136.44927085652148,134.53242825918815,1.9255670543161973,1.9574336381604556
2016-03-27 11:30:00,120.74237041274974,122.45554687818367,133.51625115652965,134.11338769597378,125.59995075235302,126.85809573401953,1.9781275991292109,1.973556439872746
2016-03-27 11:40:00,106.76616112427932,109.29302144852822,131.08800752405267,131.3860933469712,126.71473213750505,125.46783631545013,1.9030606493320321,1.9355900781256692
2016-03-27 11:50:00,111.47091165390778,115.61581696101203,134.2292509364212,134.203905429747,132.2723244448183,131.73660494322525,1.8972444065562557,1.9219797928988123
2016-03-27 12:00:00,127.81329792510532,132.31230367512808,134.5678391803481,134.51294414684963,134.9666179445587,134.25034360640407,1.8780822163665443,1.889433049247409
2016-03-27 12:10:00,142.41017144163948,139.37702592297376,142.66251561360633,138.52566565613557,134.59863291333664,133.2225937160929,1.9712889202802428,1.9347595630537489
2016-03-27 12:20:00,146.51326938003342,147.80485793753726,143.34057144634352,144.84382292347235,138.5033877537305,138.62195484458113,1.9696611422684978,1.976071950994653
2016-03-27 12:30:00,149.89539462886825,150.18345608345797,149.3588954469189,150.350990436789,141.6084156900384,140.20164251218677,1.965304180103345,1.9880535619910185
2016-03-27 12:40:00,129.56643704969702,128.12342549425625,142.83914210522283,142.94820169209015,135.45380553252778,134.5587284697621,1.9493719347488216,1.9613244701928618
2016-03-27 12:50:00,119.71993674304514,111.78203209045523,143.66467146123895,135.49710677584736,132.52365651505758,129.08050400762818,2.002143775712203,1.9435086256788678
2016-03-27 13:00:00,102.28494358580514,102.35448659272083,133.48335702259337,133.5029361926077,136.68127976125206,136.23336022761924,1.8036364373088598,1.8198706013944972
2016-03-27 13:10:00,101.05908696086024,98.21102728262626,129.89134127559007,128.5600123923373,129.3915533024256,128.1359017763138,1.8483649108219955,1.842624108311004
2016-03-27 13:20:00,97.10688995263742,95.00266383164956,128.53554084630798,126.92567744570623,129.43268709572146,129.0347539136366,1.8585242786347231,1.843394922710038
2016-03-27 13:30:00,109.2498186156667,108.30070923666652,135.27357744614346,134.4519928416086,144.39664689164564,144.16079205299573,1.7565174190991593,1.7563367560475813
2016-03-27 13:40:00,143.37058234344346,138.26466490465586,159.18308913237482,157.41965057704206,163.81275531792176,161.4178785882727,1.8070369566090718,1.8045657934104664
2016-03-27 13:50:00,133.18762767895794,125.68298225100376,148.8968292568481,142.8360210977225,143.02879206617584,136.437301933455,1.8988085840303899,1.889562867263886
2016-03-27 14:00:00,108.95339188417609,109.22120520796554,124.86876074265768,126.20138312939493,121.593779834938,122.04155886503663,1.8820041027652954,1.90603011132036
2016-03-27 14:10:00,108.89839993581306,107.59175130088776,125.6999847794673,122.54807260758987,120.34908369670032,118.5196902731186,1.9055874123907008,1.8921263359513367
2016-03-27 14:20:00,107.35276478422259,105.60507986396533,123.5554966441092,120.47633597130451,121.6235206702211,119.176157549116,1.8614862154649838,1.8468077295284633
2016-03-27 14:30:00,112.77363724157705,113.1901559558797,125.53382500338084,124.6828068538873,119.85325156856915,121.16964198399991,1.9143039851159778,1.8801229894212104
2016-03-27 14:40:00,112.25303448670584,109.20964914609274,127.09023048244823,125.24650096068366,125.4692397786404,125.41734930262854,1.8515215433164356,1.8255745344119965
2016-03-27 14:50:00,106.73389509814912,106.14884046765157,124.48346915546156,123.77782837189471,120.8278491367237,120.02559491971562,1.907061584748653,1.9129277652596786
2016-03-27 15:00:00,107.61611422794046,107.7580652067381,123.75744039358298,124.47883764199452,121.34216275334524,120.45540803465815,1.8939102273690296,1.917203541138732
2016-03-27 15:10:00,119.63210024885491,120.6622079708203,127.45982401872214,127.79951286981078,124.1666992794663,122.58229644913445,1.9037680592691772,1.9319283086951344
2016-03-27 15:20:00,121.09603568344917,120.0890808991326,126.22127514983903,127.1793990620969,120.88952400151801,121.04036641409076,1.9300565883753968,1.9378538375980143
2016-03-27 15:30:00,137.78062656032913,132.14675089234956,134.78122225797563,127.12402213992372,126.40765878361174,121.14053915498549,1.948287700513945,1.931099576647242
2016-03-27 15:40:00,136.0780318728917,134.847010945874,131.32741128825006,130.49332981124059,126.64960026544782,124.69138389529343,1.9108107806722938,1.9246501261602298
2016-03-27 15:50:00,121.49106518678566,123.62614975067136,122.78689151310941,122.90937053247389,123.09780362170918,123.0377128908178,1.8353083610929537,1.8388434675692253
2016-03-27 16:00:00,159.25474307796415,145.69338253511503,145.21187928942157,131.31802903981253,129.3189880325169,124.20488709065155,2.0905864352029058,1.9899112502838847
2016-03-27 16:10:00,119.56114771060619,120.90500665452026,126.02269796641558,124.98446329459021,122.53522792561742,123.27842617848444,1.9109289203992814,1.8948458511256705
2016-03-27 16:20:00,123.82724566754055,121.14776132457428,124.24302231518884,123.834059821346,122.78938182650066,122.00253959096212,1.8917095679637532,1.9024192570879952
2016-03-27 16:30:00,124.71289835999251,123.66808283406827,126.1556680695905,127.06907788576325,127.88201712475794,127.56162189060413,1.8282451985246206,1.8483864267524834
2016-03-27 16:40:00,132.34520862356013,124.33669129450924,137.30444774642166,128.0895898732485,128.39605023600276,127.40119197124767,1.9666661384163775,1.8538775734791917
2016-03-27 16:50:00,125.26455815497256,125.24706079730603,127.25999323458407,125.81003806281018,124.9700384872836,124.69258803513263,1.8861990284731107,1.864206967577231
