endtime,cc
2018-04-08 00:00:00,0.364
2018-04-07 00:00:00,0.402
2018-04-06 00:00:00,0.454
2018-04-05 00:00:00,0.499
2018-04-04 00:00:00,0.538
2018-04-03 00:00:00,0.576
2018-04-02 00:00:00,0.618
2018-04-01 00:00:00,0.659
2018-03-31 00:00:00,0.646
2018-03-30 00:00:00,0.623
2018-03-29 00:00:00,0.632
2018-03-28 00:00:00,0.501
2018-03-27 00:00:00,0.305
2018-03-26 00:00:00,0.234
2018-03-25 00:00:00,0.236
2018-03-24 00:00:00,0.206
2018-03-23 00:00:00,0.148
2018-03-22 00:00:00,-0.024
2018-03-21 00:00:00,-0.226
2018-03-20 00:00:00,-0.228
2018-03-19 00:00:00,-0.28
2018-03-18 00:00:00,-0.415
2018-03-17 00:00:00,-0.419
2018-03-16 00:00:00,-0.387
2018-03-15 00:00:00,-0.385
2018-03-14 00:00:00,-0.391
2018-03-13 00:00:00,-0.481
2018-03-12 00:00:00,-0.474
2018-03-11 00:00:00,-0.451
2018-03-10 00:00:00,-0.44
2018-03-09 00:00:00,-0.435
2018-03-08 00:00:00,-0.403
2018-03-07 00:00:00,-0.425
2018-03-06 00:00:00,-0.455
2018-03-05 00:00:00,-0.407
2018-03-04 00:00:00,-0.331
2018-03-03 00:00:00,-0.292
2018-03-02 00:00:00,-0.274
2018-03-01 00:00:00,-0.249
2018-02-28 00:00:00,-0.245
2018-02-27 00:00:00,-0.293
2018-02-26 00:00:00,-0.381
2018-02-25 00:00:00,-0.46
2018-02-24 00:00:00,-0.517
2018-02-23 00:00:00,-0.559
2018-02-22 00:00:00,-0.586
2018-02-21 00:00:00,-0.594
2018-02-20 00:00:00,-0.609
2018-02-19 00:00:00,-0.638
2018-02-18 00:00:00,-0.65
2018-02-17 00:00:00,-0.617
2018-02-16 00:00:00,-0.57
2018-02-15 00:00:00,-0.582
2018-02-14 00:00:00,-0.581
2018-02-13 00:00:00,-0.474
2018-02-12 00:00:00,-0.357
2018-02-11 00:00:00,-0.274
2018-02-10 00:00:00,-0.122
2018-02-09 00:00:00,0.033
2018-02-08 00:00:00,0.168
2018-02-07 00:00:00,0.347
2018-02-06 00:00:00,0.498
2018-02-05 00:00:00,0.606
2018-02-04 00:00:00,0.695
2018-02-03 00:00:00,0.745
2018-02-02 00:00:00,0.56
2018-02-01 00:00:00,0.292
2018-01-31 00:00:00,0.063
2018-01-30 00:00:00,-0.074
2018-01-29 00:00:00,-0.154
2018-01-28 00:00:00,-0.216
2018-01-27 00:00:00,-0.277
2018-01-26 00:00:00,-0.345
2018-01-25 00:00:00,-0.389
2018-01-24 00:00:00,-0.382
2018-01-23 00:00:00,-0.382
2018-01-22 00:00:00,-0.395
2018-01-21 00:00:00,-0.413
2018-01-20 00:00:00,-0.435
2018-01-19 00:00:00,-0.458
2018-01-18 00:00:00,-0.48
2018-01-17 00:00:00,-0.506
2018-01-16 00:00:00,-0.542
2018-01-15 00:00:00,-0.594
2018-01-14 00:00:00,-0.636
2018-01-13 00:00:00,-0.656
2018-01-12 00:00:00,-0.662
2018-01-11 00:00:00,-0.652
2018-01-10 00:00:00,-0.609
2018-01-09 00:00:00,-0.538
2018-01-08 00:00:00,-0.462
2018-01-07 00:00:00,-0.382
2018-01-06 00:00:00,-0.309
2018-01-05 00:00:00,-0.225
2018-01-04 00:00:00,-0.129
2018-01-03 00:00:00,-0.07
2018-01-02 00:00:00,-0.004
2018-01-01 00:00:00,0.094
2017-12-31 00:00:00,0.18
2017-12-30 00:00:00,0.277
2017-12-29 00:00:00,0.437
2017-12-28 00:00:00,0.634
2017-12-27 00:00:00,0.811
2017-12-26 00:00:00,0.883
2017-12-25 00:00:00,0.878
2017-12-24 00:00:00,0.834
2017-12-23 00:00:00,0.768
2017-12-22 00:00:00,0.685
2017-12-21 00:00:00,0.586
2017-12-20 00:00:00,0.508
2017-12-19 00:00:00,0.434
2017-12-18 00:00:00,0.298
2017-12-17 00:00:00,0.082
2017-12-16 00:00:00,-0.127
2017-12-15 00:00:00,-0.175
2017-12-14 00:00:00,-0.18
2017-12-13 00:00:00,-0.227
2017-12-12 00:00:00,-0.262
2017-12-11 00:00:00,-0.293
2017-12-10 00:00:00,-0.321
2017-12-09 00:00:00,-0.327
2017-12-08 00:00:00,-0.295
2017-12-07 00:00:00,-0.218
2017-12-06 00:00:00,-0.138
2017-12-05 00:00:00,-0.063
2017-12-04 00:00:00,0.061
2017-12-03 00:00:00,0.233
2017-12-02 00:00:00,0.349
2017-12-01 00:00:00,0.371
2017-11-30 00:00:00,0.428
2017-11-29 00:00:00,0.51
2017-11-28 00:00:00,0.484
2017-11-27 00:00:00,0.439
2017-11-26 00:00:00,0.433
2017-11-25 00:00:00,0.392
2017-11-24 00:00:00,0.286
2017-11-23 00:00:00,0.088
2017-11-22 00:00:00,-0.114
2017-11-21 00:00:00,-0.089
2017-11-20 00:00:00,0.084
2017-11-19 00:00:00,0.209
2017-11-18 00:00:00,0.231
2017-11-17 00:00:00,0.334
2017-11-16 00:00:00,0.537
2017-11-15 00:00:00,0.684
2017-11-14 00:00:00,0.803
2017-11-13 00:00:00,0.859
2017-11-12 00:00:00,0.906
2017-11-11 00:00:00,0.881
2017-11-10 00:00:00,0.861
2017-11-09 00:00:00,0.856
2017-11-08 00:00:00,0.853
2017-11-07 00:00:00,0.842
2017-11-06 00:00:00,0.811
2017-11-05 00:00:00,0.714
2017-11-04 00:00:00,0.561
2017-11-03 00:00:00,0.46
2017-11-02 00:00:00,0.392
2017-11-01 00:00:00,0.297
2017-10-31 00:00:00,0.243
2017-10-30 00:00:00,0.334
2017-10-29 00:00:00,0.472
2017-10-28 00:00:00,0.509
2017-10-27 00:00:00,0.424
2017-10-26 00:00:00,0.303
2017-10-25 00:00:00,0.206
2017-10-24 00:00:00,0.177
2017-10-23 00:00:00,0.182
2017-10-22 00:00:00,0.232
2017-10-21 00:00:00,0.34
2017-10-20 00:00:00,0.458
2017-10-19 00:00:00,0.535
2017-10-18 00:00:00,0.607
2017-10-17 00:00:00,0.641
2017-10-16 00:00:00,0.543
2017-10-15 00:00:00,0.506
2017-10-14 00:00:00,0.553
2017-10-13 00:00:00,0.426
2017-10-12 00:00:00,0.107
2017-10-11 00:00:00,0.003
2017-10-10 00:00:00,-0.019
2017-10-09 00:00:00,-0.025
2017-10-08 00:00:00,-0.104
2017-10-07 00:00:00,-0.19
2017-10-06 00:00:00,-0.259
2017-10-05 00:00:00,-0.319
2017-10-04 00:00:00,-0.343
2017-10-03 00:00:00,-0.355
2017-10-02 00:00:00,-0.374
2017-10-01 00:00:00,-0.381
2017-09-30 00:00:00,-0.373
2017-09-29 00:00:00,-0.366
2017-09-28 00:00:00,-0.345
2017-09-27 00:00:00,-0.306
2017-09-26 00:00:00,-0.252
2017-09-25 00:00:00,-0.207
2017-09-24 00:00:00,-0.191
2017-09-23 00:00:00,-0.136
2017-09-22 00:00:00,0.005
2017-09-21 00:00:00,0.099
2017-09-20 00:00:00,0.135
2017-09-19 00:00:00,0.276
2017-09-18 00:00:00,0.454
2017-09-17 00:00:00,0.525
2017-09-16 00:00:00,0.553
2017-09-15 00:00:00,0.626
2017-09-14 00:00:00,0.69
2017-09-13 00:00:00,0.631
2017-09-12 00:00:00,0.445
2017-09-11 00:00:00,0.192
2017-09-10 00:00:00,-0.119
2017-09-09 00:00:00,-0.286
2017-09-08 00:00:00,-0.259
2017-09-07 00:00:00,-0.233
2017-09-06 00:00:00,-0.215
2017-09-05 00:00:00,-0.15
2017-09-04 00:00:00,-0.108
2017-09-03 00:00:00,-0.07
2017-09-02 00:00:00,-0.088
2017-09-01 00:00:00,-0.146
2017-08-31 00:00:00,-0.214
2017-08-30 00:00:00,-0.332
2017-08-29 00:00:00,-0.447
2017-08-28 00:00:00,-0.438
2017-08-27 00:00:00,-0.406
2017-08-26 00:00:00,-0.398
2017-08-25 00:00:00,-0.374
2017-08-24 00:00:00,-0.321
2017-08-23 00:00:00,-0.282
2017-08-22 00:00:00,-0.319
2017-08-21 00:00:00,-0.388
2017-08-20 00:00:00,-0.434
2017-08-19 00:00:00,-0.45
2017-08-18 00:00:00,-0.492
2017-08-17 00:00:00,-0.484
2017-08-16 00:00:00,-0.376
2017-08-15 00:00:00,-0.26
2017-08-14 00:00:00,-0.153
2017-08-13 00:00:00,0.04
2017-08-12 00:00:00,0.294
2017-08-11 00:00:00,0.411
2017-08-10 00:00:00,0.439
2017-08-09 00:00:00,0.519
2017-08-08 00:00:00,0.561
2017-08-07 00:00:00,0.555
2017-08-06 00:00:00,0.498
2017-08-05 00:00:00,0.425
2017-08-04 00:00:00,0.446
2017-08-03 00:00:00,0.379
2017-08-02 00:00:00,0.289
2017-08-01 00:00:00,0.291
2017-07-31 00:00:00,0.311
2017-07-30 00:00:00,0.333
2017-07-29 00:00:00,0.505
2017-07-28 00:00:00,0.642
2017-07-27 00:00:00,0.589
2017-07-26 00:00:00,0.572
2017-07-25 00:00:00,0.633
2017-07-24 00:00:00,0.574
2017-07-23 00:00:00,0.409
2017-07-22 00:00:00,0.176
2017-07-21 00:00:00,0.026
2017-07-20 00:00:00,0.054
2017-07-19 00:00:00,0.044
2017-07-18 00:00:00,-0.003
2017-07-17 00:00:00,-0.05
2017-07-16 00:00:00,-0.104
2017-07-15 00:00:00,-0.142
2017-07-14 00:00:00,-0.177
2017-07-13 00:00:00,-0.204
2017-07-12 00:00:00,-0.239
2017-07-11 00:00:00,-0.269
2017-07-10 00:00:00,-0.3
2017-07-09 00:00:00,-0.335
2017-07-08 00:00:00,-0.364
2017-07-07 00:00:00,-0.39
2017-07-06 00:00:00,-0.412
2017-07-05 00:00:00,-0.44
2017-07-04 00:00:00,-0.467
2017-07-03 00:00:00,-0.488
2017-07-02 00:00:00,-0.496
2017-07-01 00:00:00,-0.485
2017-06-30 00:00:00,-0.466
2017-06-29 00:00:00,-0.445
2017-06-28 00:00:00,-0.421
2017-06-27 00:00:00,-0.389
2017-06-26 00:00:00,-0.353
2017-06-25 00:00:00,-0.346
2017-06-24 00:00:00,-0.343
2017-06-23 00:00:00,-0.282
2017-06-22 00:00:00,-0.19
2017-06-21 00:00:00,-0.085
2017-06-20 00:00:00,0.1
2017-06-19 00:00:00,0.319
2017-06-18 00:00:00,0.505
2017-06-17 00:00:00,0.684
2017-06-16 00:00:00,0.828
2017-06-15 00:00:00,0.922
2017-06-14 00:00:00,0.952
2017-06-13 00:00:00,0.934
2017-06-12 00:00:00,0.897
2017-06-11 00:00:00,0.838
2017-06-10 00:00:00,0.804
2017-06-09 00:00:00,0.829
2017-06-08 00:00:00,0.834
2017-06-07 00:00:00,0.855
2017-06-06 00:00:00,0.844
2017-06-05 00:00:00,0.774
2017-06-04 00:00:00,0.734
2017-06-03 00:00:00,0.659
2017-06-02 00:00:00,0.463
2017-06-01 00:00:00,0.203
2017-05-31 00:00:00,-0.143
2017-05-30 00:00:00,-0.378
2017-05-29 00:00:00,-0.429
2017-05-28 00:00:00,-0.471
2017-05-27 00:00:00,-0.353
2017-05-26 00:00:00,-0.185
2017-05-25 00:00:00,-0.056
2017-05-24 00:00:00,0.043
2017-05-23 00:00:00,0.147
2017-05-22 00:00:00,0.312
2017-05-21 00:00:00,0.364
2017-05-20 00:00:00,0.248
2017-05-19 00:00:00,0.123
2017-05-18 00:00:00,0.047
2017-05-17 00:00:00,0.046
2017-05-16 00:00:00,-0.024
2017-05-15 00:00:00,-0.085
2017-05-14 00:00:00,-0.099
2017-05-13 00:00:00,-0.086
2017-05-12 00:00:00,-0.097
2017-05-11 00:00:00,-0.12
2017-05-10 00:00:00,-0.154
2017-05-09 00:00:00,-0.187
2017-05-08 00:00:00,-0.221
2017-05-07 00:00:00,-0.261
2017-05-06 00:00:00,-0.284
2017-05-05 00:00:00,-0.297
2017-05-04 00:00:00,-0.303
2017-05-03 00:00:00,-0.276
2017-05-02 00:00:00,-0.218
2017-05-01 00:00:00,-0.185
2017-04-30 00:00:00,-0.174
2017-04-29 00:00:00,-0.158
2017-04-28 00:00:00,-0.16
2017-04-27 00:00:00,-0.197
2017-04-26 00:00:00,-0.246
2017-04-25 00:00:00,-0.277
2017-04-24 00:00:00,-0.211
2017-04-23 00:00:00,-0.102
2017-04-22 00:00:00,0.061
2017-04-21 00:00:00,0.245
2017-04-20 00:00:00,0.333
2017-04-19 00:00:00,0.397
2017-04-18 00:00:00,0.482
2017-04-17 00:00:00,0.461
2017-04-16 00:00:00,0.291
2017-04-15 00:00:00,-0.018
2017-04-14 00:00:00,-0.334
2017-04-13 00:00:00,-0.38
2017-04-12 00:00:00,-0.372
2017-04-11 00:00:00,-0.309
2017-04-10 00:00:00,-0.171
2017-04-09 00:00:00,-0.032
2017-04-08 00:00:00,0.004
2017-04-07 00:00:00,-0.079
2017-04-06 00:00:00,-0.165
2017-04-05 00:00:00,-0.211
2017-04-04 00:00:00,-0.236
2017-04-03 00:00:00,-0.235
2017-04-02 00:00:00,-0.177
2017-04-01 00:00:00,-0.068
2017-03-31 00:00:00,0.078
2017-03-30 00:00:00,0.259
2017-03-29 00:00:00,0.382
2017-03-28 00:00:00,0.478
2017-03-27 00:00:00,0.498
2017-03-26 00:00:00,0.436
2017-03-25 00:00:00,0.361
2017-03-24 00:00:00,0.306
2017-03-23 00:00:00,0.226
2017-03-22 00:00:00,0.125
2017-03-21 00:00:00,0.071
2017-03-20 00:00:00,0.107
2017-03-19 00:00:00,0.147
2017-03-18 00:00:00,0.148
2017-03-17 00:00:00,0.181
2017-03-16 00:00:00,0.258
2017-03-15 00:00:00,0.268
2017-03-14 00:00:00,0.158
2017-03-13 00:00:00,0.017
2017-03-12 00:00:00,-0.101
2017-03-11 00:00:00,-0.183
2017-03-10 00:00:00,-0.234
2017-03-09 00:00:00,-0.226
2017-03-08 00:00:00,-0.179
2017-03-07 00:00:00,-0.142
2017-03-06 00:00:00,-0.041
2017-03-05 00:00:00,0.12
2017-03-04 00:00:00,0.284
2017-03-03 00:00:00,0.461
2017-03-02 00:00:00,0.645
2017-03-01 00:00:00,0.836
2017-02-28 00:00:00,0.97
2017-02-27 00:00:00,0.955
2017-02-26 00:00:00,0.942
2017-02-25 00:00:00,0.915
2017-02-24 00:00:00,0.853
2017-02-23 00:00:00,0.789
2017-02-22 00:00:00,0.679
2017-02-21 00:00:00,0.547
2017-02-20 00:00:00,0.384
2017-02-19 00:00:00,0.161
2017-02-18 00:00:00,0.138
2017-02-17 00:00:00,0.138
2017-02-16 00:00:00,0.115
2017-02-15 00:00:00,0.091
2017-02-14 00:00:00,0.073
2017-02-13 00:00:00,0.056
2017-02-12 00:00:00,0.002
2017-02-11 00:00:00,-0.113
2017-02-10 00:00:00,-0.247
2017-02-09 00:00:00,-0.315
2017-02-08 00:00:00,-0.301
2017-02-07 00:00:00,-0.305
2017-02-06 00:00:00,-0.322
2017-02-05 00:00:00,-0.345
2017-02-04 00:00:00,-0.389
2017-02-03 00:00:00,-0.412
2017-02-02 00:00:00,-0.374
2017-02-01 00:00:00,-0.372
2017-01-31 00:00:00,-0.367
2017-01-30 00:00:00,-0.136
2017-01-29 00:00:00,0.095
2017-01-28 00:00:00,0.102
2017-01-27 00:00:00,0.201
2017-01-26 00:00:00,0.411
2017-01-25 00:00:00,0.539
2017-01-24 00:00:00,0.456
2017-01-23 00:00:00,0.07
2017-01-22 00:00:00,-0.12
2017-01-21 00:00:00,-0.117
2017-01-20 00:00:00,-0.165
2017-01-19 00:00:00,-0.21
2017-01-18 00:00:00,-0.251
2017-01-17 00:00:00,-0.267
2017-01-16 00:00:00,-0.188
2017-01-15 00:00:00,-0.154
2017-01-14 00:00:00,-0.158
2017-01-13 00:00:00,-0.125
2017-01-12 00:00:00,-0.094
2017-01-11 00:00:00,-0.076
2017-01-10 00:00:00,-0.125
2017-01-09 00:00:00,-0.186
2017-01-08 00:00:00,-0.211
2017-01-07 00:00:00,-0.236
2017-01-06 00:00:00,-0.273
2017-01-05 00:00:00,-0.314
2017-01-04 00:00:00,-0.327
2017-01-03 00:00:00,-0.286
2017-01-02 00:00:00,-0.267
2017-01-01 00:00:00,-0.234
2016-12-31 00:00:00,-0.132
2016-12-30 00:00:00,-0.088
2016-12-29 00:00:00,-0.132
2016-12-28 00:00:00,-0.131
2016-12-27 00:00:00,-0.085
2016-12-26 00:00:00,-0.064
2016-12-25 00:00:00,-0.13
2016-12-24 00:00:00,-0.372
2016-12-23 00:00:00,-0.425
2016-12-22 00:00:00,-0.233
2016-12-21 00:00:00,-0.117
2016-12-20 00:00:00,-0.065
2016-12-19 00:00:00,0.1
2016-12-18 00:00:00,0.328
2016-12-17 00:00:00,0.534
2016-12-16 00:00:00,0.488
2016-12-15 00:00:00,0.418
2016-12-14 00:00:00,0.509
2016-12-13 00:00:00,0.545
2016-12-12 00:00:00,0.477
2016-12-11 00:00:00,0.321
2016-12-10 00:00:00,0.232
2016-12-09 00:00:00,0.242
2016-12-08 00:00:00,0.204
2016-12-07 00:00:00,0.161
2016-12-06 00:00:00,0.132
2016-12-05 00:00:00,0.109
2016-12-04 00:00:00,0.055
2016-12-03 00:00:00,-0.0
2016-12-02 00:00:00,0.088
2016-12-01 00:00:00,0.231
2016-11-30 00:00:00,0.335
2016-11-29 00:00:00,0.423
2016-11-28 00:00:00,0.497
2016-11-27 00:00:00,0.579
2016-11-26 00:00:00,0.49
2016-11-25 00:00:00,0.193
2016-11-24 00:00:00,-0.024
2016-11-23 00:00:00,-0.213
2016-11-22 00:00:00,-0.368
2016-11-21 00:00:00,-0.442
2016-11-20 00:00:00,-0.456
2016-11-19 00:00:00,-0.485
2016-11-18 00:00:00,-0.535
2016-11-17 00:00:00,-0.589
2016-11-16 00:00:00,-0.623
2016-11-15 00:00:00,-0.62
2016-11-14 00:00:00,-0.656
2016-11-13 00:00:00,-0.71
2016-11-12 00:00:00,-0.681
2016-11-11 00:00:00,-0.603
2016-11-10 00:00:00,-0.545
2016-11-09 00:00:00,-0.527
2016-11-08 00:00:00,-0.519
2016-11-07 00:00:00,-0.492
2016-11-06 00:00:00,-0.461
2016-11-05 00:00:00,-0.437
2016-11-04 00:00:00,-0.435
2016-11-03 00:00:00,-0.411
2016-11-02 00:00:00,-0.275
2016-11-01 00:00:00,-0.17
2016-10-31 00:00:00,-0.132
2016-10-30 00:00:00,-0.081
2016-10-29 00:00:00,0.014
2016-10-28 00:00:00,0.056
2016-10-27 00:00:00,-0.007
2016-10-26 00:00:00,-0.171
2016-10-25 00:00:00,-0.221
2016-10-24 00:00:00,-0.205
2016-10-23 00:00:00,-0.208
2016-10-22 00:00:00,-0.187
2016-10-21 00:00:00,-0.145
2016-10-20 00:00:00,-0.117
2016-10-19 00:00:00,-0.112
2016-10-18 00:00:00,-0.125
2016-10-17 00:00:00,-0.153
2016-10-16 00:00:00,-0.236
2016-10-15 00:00:00,-0.37
2016-10-14 00:00:00,-0.453
2016-10-13 00:00:00,-0.294
2016-10-12 00:00:00,-0.289
2016-10-11 00:00:00,-0.296
2016-10-10 00:00:00,-0.292
2016-10-09 00:00:00,-0.295
2016-10-08 00:00:00,-0.305
2016-10-07 00:00:00,-0.317
2016-10-06 00:00:00,-0.348
2016-10-05 00:00:00,-0.391
2016-10-04 00:00:00,-0.43
2016-10-03 00:00:00,-0.48
2016-10-02 00:00:00,-0.533
2016-10-01 00:00:00,-0.583
2016-09-30 00:00:00,-0.614
2016-09-29 00:00:00,-0.62
2016-09-28 00:00:00,-0.643
2016-09-27 00:00:00,-0.695
2016-09-26 00:00:00,-0.74
2016-09-25 00:00:00,-0.785
2016-09-24 00:00:00,-0.82
2016-09-23 00:00:00,-0.72
2016-09-22 00:00:00,-0.662
2016-09-21 00:00:00,-0.671
2016-09-20 00:00:00,-0.639
2016-09-19 00:00:00,-0.559
2016-09-18 00:00:00,-0.526
2016-09-17 00:00:00,-0.504
2016-09-16 00:00:00,-0.416
2016-09-15 00:00:00,-0.325
2016-09-14 00:00:00,-0.302
2016-09-13 00:00:00,-0.414
2016-09-12 00:00:00,-0.481
2016-09-11 00:00:00,-0.445
2016-09-10 00:00:00,-0.347
2016-09-09 00:00:00,-0.255
2016-09-08 00:00:00,-0.178
2016-09-07 00:00:00,-0.098
2016-09-06 00:00:00,-0.093
2016-09-05 00:00:00,-0.163
2016-09-04 00:00:00,-0.204
2016-09-03 00:00:00,-0.193
2016-09-02 00:00:00,-0.171
2016-09-01 00:00:00,-0.176
2016-08-31 00:00:00,-0.058
2016-08-30 00:00:00,0.162
2016-08-29 00:00:00,0.307
2016-08-28 00:00:00,0.368
2016-08-27 00:00:00,0.408
2016-08-26 00:00:00,0.475
2016-08-25 00:00:00,0.463
2016-08-24 00:00:00,0.268
2016-08-23 00:00:00,0.05
2016-08-22 00:00:00,-0.077
2016-08-21 00:00:00,-0.087
2016-08-20 00:00:00,-0.044
2016-08-19 00:00:00,-0.079
2016-08-18 00:00:00,-0.091
2016-08-17 00:00:00,0.003
2016-08-16 00:00:00,0.117
2016-08-15 00:00:00,0.082
2016-08-14 00:00:00,-0.059
2016-08-13 00:00:00,-0.096
2016-08-12 00:00:00,-0.001
2016-08-11 00:00:00,0.103
2016-08-10 00:00:00,0.223
2016-08-09 00:00:00,0.354
2016-08-08 00:00:00,0.478
2016-08-07 00:00:00,0.499
2016-08-06 00:00:00,0.378
2016-08-05 00:00:00,0.228
2016-08-04 00:00:00,0.066
2016-08-03 00:00:00,-0.075
2016-08-02 00:00:00,-0.108
2016-08-01 00:00:00,-0.042
2016-07-31 00:00:00,0.022
2016-07-30 00:00:00,0.16
2016-07-29 00:00:00,0.422
2016-07-28 00:00:00,0.587
2016-07-27 00:00:00,0.641
2016-07-26 00:00:00,0.692
2016-07-25 00:00:00,0.73
2016-07-24 00:00:00,0.692
2016-07-23 00:00:00,0.564
2016-07-22 00:00:00,0.401
2016-07-21 00:00:00,0.304
2016-07-20 00:00:00,0.254
2016-07-19 00:00:00,0.129
2016-07-18 00:00:00,-0.01
2016-07-17 00:00:00,-0.099
2016-07-16 00:00:00,-0.14
2016-07-15 00:00:00,-0.167
2016-07-14 00:00:00,-0.169
2016-07-13 00:00:00,-0.118
2016-07-12 00:00:00,-0.061
2016-07-11 00:00:00,0.024
2016-07-10 00:00:00,0.158
2016-07-09 00:00:00,0.283
2016-07-08 00:00:00,0.272
2016-07-07 00:00:00,0.057
2016-07-06 00:00:00,-0.191
2016-07-05 00:00:00,-0.375
2016-07-04 00:00:00,-0.434
2016-07-03 00:00:00,-0.357
2016-07-02 00:00:00,-0.264
2016-07-01 00:00:00,-0.215
2016-06-30 00:00:00,-0.156
2016-06-29 00:00:00,-0.098
2016-06-28 00:00:00,-0.117
2016-06-27 00:00:00,-0.18
2016-06-26 00:00:00,-0.194
2016-06-25 00:00:00,-0.15
2016-06-24 00:00:00,-0.128
2016-06-23 00:00:00,-0.174
2016-06-22 00:00:00,-0.168
2016-06-21 00:00:00,-0.134
2016-06-20 00:00:00,-0.154
2016-06-19 00:00:00,-0.179
2016-06-18 00:00:00,-0.166
2016-06-17 00:00:00,-0.175
2016-06-16 00:00:00,-0.282
2016-06-15 00:00:00,-0.413
2016-06-14 00:00:00,-0.345
2016-06-13 00:00:00,-0.219
2016-06-12 00:00:00,-0.139
2016-06-11 00:00:00,-0.041
2016-06-10 00:00:00,0.082
2016-06-09 00:00:00,0.191
2016-06-08 00:00:00,0.262
2016-06-07 00:00:00,0.227
2016-06-06 00:00:00,0.11
2016-06-05 00:00:00,-0.033
2016-06-04 00:00:00,-0.073
2016-06-03 00:00:00,-0.008
2016-06-02 00:00:00,0.036
2016-06-01 00:00:00,0.032
2016-05-31 00:00:00,0.011
2016-05-30 00:00:00,-0.043
2016-05-29 00:00:00,-0.091
2016-05-28 00:00:00,-0.16
2016-05-27 00:00:00,-0.182
2016-05-26 00:00:00,-0.169
2016-05-25 00:00:00,-0.206
2016-05-24 00:00:00,-0.244
2016-05-23 00:00:00,-0.262
2016-05-22 00:00:00,-0.281
2016-05-21 00:00:00,-0.314
2016-05-20 00:00:00,-0.324
2016-05-19 00:00:00,-0.309
2016-05-18 00:00:00,-0.323
2016-05-17 00:00:00,-0.344
2016-05-16 00:00:00,-0.356
2016-05-15 00:00:00,-0.386
2016-05-14 00:00:00,-0.428
2016-05-13 00:00:00,-0.5
2016-05-12 00:00:00,-0.546
2016-05-11 00:00:00,-0.533
2016-05-10 00:00:00,-0.513
2016-05-09 00:00:00,-0.503
2016-05-08 00:00:00,-0.487
2016-05-07 00:00:00,-0.458
2016-05-06 00:00:00,-0.409
2016-05-05 00:00:00,-0.242
2016-05-04 00:00:00,-0.079
2016-05-03 00:00:00,-0.036
2016-05-02 00:00:00,0.155
2016-05-01 00:00:00,0.451
2016-04-30 00:00:00,0.527
2016-04-29 00:00:00,0.497
2016-04-28 00:00:00,0.507
2016-04-27 00:00:00,0.612
2016-04-26 00:00:00,0.674
2016-04-25 00:00:00,0.54
2016-04-24 00:00:00,0.449
2016-04-23 00:00:00,0.432
2016-04-22 00:00:00,0.529
2016-04-21 00:00:00,0.633
2016-04-20 00:00:00,0.699
2016-04-19 00:00:00,0.818
2016-04-18 00:00:00,0.888
2016-04-17 00:00:00,0.884
2016-04-16 00:00:00,0.822
2016-04-15 00:00:00,0.721
2016-04-14 00:00:00,0.662
2016-04-13 00:00:00,0.517
2016-04-12 00:00:00,0.234
2016-04-11 00:00:00,0.167
2016-04-10 00:00:00,0.146
2016-04-09 00:00:00,0.032
2016-04-08 00:00:00,-0.112
2016-04-07 00:00:00,-0.155
2016-04-06 00:00:00,-0.191
2016-04-05 00:00:00,-0.227
2016-04-04 00:00:00,-0.268
2016-04-03 00:00:00,-0.303
2016-04-02 00:00:00,-0.317
2016-04-01 00:00:00,-0.328
2016-03-31 00:00:00,-0.356
2016-03-30 00:00:00,-0.37
2016-03-29 00:00:00,-0.375
2016-03-28 00:00:00,-0.382
2016-03-27 00:00:00,-0.389
2016-03-26 00:00:00,-0.393
2016-03-25 00:00:00,-0.39
2016-03-24 00:00:00,-0.351
2016-03-23 00:00:00,-0.289
2016-03-22 00:00:00,-0.254
2016-03-21 00:00:00,-0.246
2016-03-20 00:00:00,-0.236
2016-03-19 00:00:00,-0.219
2016-03-18 00:00:00,-0.151
2016-03-17 00:00:00,-0.054
2016-03-16 00:00:00,-0.028
2016-03-15 00:00:00,0.059
2016-03-14 00:00:00,0.257
2016-03-13 00:00:00,0.352
2016-03-12 00:00:00,0.402
2016-03-11 00:00:00,0.533
2016-03-10 00:00:00,0.656
2016-03-09 00:00:00,0.69
2016-03-08 00:00:00,0.571
2016-03-07 00:00:00,0.387
2016-03-06 00:00:00,0.079
2016-03-05 00:00:00,-0.108
2016-03-04 00:00:00,-0.203
2016-03-03 00:00:00,-0.209
2016-03-02 00:00:00,-0.197
2016-03-01 00:00:00,-0.336
2016-02-29 00:00:00,-0.429
2016-02-28 00:00:00,-0.433
2016-02-27 00:00:00,-0.409
2016-02-26 00:00:00,-0.425
2016-02-25 00:00:00,-0.509
2016-02-24 00:00:00,-0.552
2016-02-23 00:00:00,-0.495
2016-02-22 00:00:00,-0.379
2016-02-21 00:00:00,-0.251
2016-02-20 00:00:00,-0.122
2016-02-19 00:00:00,0.061
2016-02-18 00:00:00,0.272
2016-02-17 00:00:00,0.398
2016-02-16 00:00:00,0.449
2016-02-15 00:00:00,0.51
2016-02-14 00:00:00,0.544
2016-02-13 00:00:00,0.519
2016-02-12 00:00:00,0.483
2016-02-11 00:00:00,0.483
2016-02-10 00:00:00,0.435
2016-02-09 00:00:00,0.453
2016-02-08 00:00:00,0.499
2016-02-07 00:00:00,0.465
2016-02-06 00:00:00,0.373
2016-02-05 00:00:00,0.179
2016-02-04 00:00:00,-0.086
2016-02-03 00:00:00,-0.246
