endtime,cc
2010-04-14 00:00:00,0.276
2010-04-13 00:00:00,0.267
2010-04-12 00:00:00,0.329
2010-04-11 00:00:00,0.434
2010-04-10 00:00:00,0.508
2010-04-09 00:00:00,0.561
2010-04-08 00:00:00,0.693
2010-04-07 00:00:00,0.866
2010-04-06 00:00:00,0.928
2010-04-05 00:00:00,0.898
2010-04-04 00:00:00,0.866
2010-04-03 00:00:00,0.825
2010-04-02 00:00:00,0.727
2010-04-01 00:00:00,0.596
2010-03-31 00:00:00,0.467
2010-03-30 00:00:00,0.34
2010-03-29 00:00:00,0.201
2010-03-28 00:00:00,0.168
2010-03-27 00:00:00,0.245
2010-03-26 00:00:00,0.357
2010-03-25 00:00:00,0.43
2010-03-24 00:00:00,0.427
2010-03-23 00:00:00,0.434
2010-03-22 00:00:00,0.478
2010-03-21 00:00:00,0.52
2010-03-20 00:00:00,0.563
2010-03-19 00:00:00,0.596
2010-03-18 00:00:00,0.591
2010-03-17 00:00:00,0.633
2010-03-16 00:00:00,0.725
2010-03-15 00:00:00,0.775
2010-03-14 00:00:00,0.812
2010-03-13 00:00:00,0.872
2010-03-12 00:00:00,0.896
2010-03-11 00:00:00,0.868
2010-03-10 00:00:00,0.807
2010-03-09 00:00:00,0.737
2010-03-08 00:00:00,0.625
2010-03-07 00:00:00,0.438
2010-03-06 00:00:00,0.327
2010-03-05 00:00:00,0.23
2010-03-04 00:00:00,0.17
2010-03-03 00:00:00,0.253
2010-03-02 00:00:00,0.37
2010-03-01 00:00:00,0.342
2010-02-28 00:00:00,0.259
2010-02-27 00:00:00,0.041
2010-02-26 00:00:00,0.075
2010-02-25 00:00:00,0.131
2010-02-24 00:00:00,0.043
2010-02-23 00:00:00,-0.006
2010-02-22 00:00:00,0.002
2010-02-21 00:00:00,-0.013
2010-02-20 00:00:00,0.067
2010-02-19 00:00:00,0.183
2010-02-18 00:00:00,0.236
2010-02-17 00:00:00,0.381
2010-02-16 00:00:00,0.537
2010-02-15 00:00:00,0.479
2010-02-14 00:00:00,0.141
2010-02-13 00:00:00,0.004
2010-02-12 00:00:00,-0.038
2010-02-11 00:00:00,-0.071
2010-02-10 00:00:00,-0.142
2010-02-09 00:00:00,-0.218
2010-02-08 00:00:00,-0.245
2010-02-07 00:00:00,-0.257
2010-02-06 00:00:00,-0.267
2010-02-05 00:00:00,-0.279
2010-02-04 00:00:00,-0.289
2010-02-03 00:00:00,-0.292
2010-02-02 00:00:00,-0.297
2010-02-01 00:00:00,-0.305
2010-01-31 00:00:00,-0.3
2010-01-30 00:00:00,-0.283
2010-01-29 00:00:00,-0.262
2010-01-28 00:00:00,-0.261
2010-01-27 00:00:00,-0.285
2010-01-26 00:00:00,-0.311
2010-01-25 00:00:00,-0.299
2010-01-24 00:00:00,-0.234
2010-01-23 00:00:00,-0.175
2010-01-22 00:00:00,-0.105
2010-01-21 00:00:00,0.04
2010-01-20 00:00:00,0.233
2010-01-19 00:00:00,0.38
2010-01-18 00:00:00,0.475
2010-01-17 00:00:00,0.5
2010-01-16 00:00:00,0.396
2010-01-15 00:00:00,0.306
2010-01-14 00:00:00,0.097
2010-01-13 00:00:00,-0.145
2010-01-12 00:00:00,-0.26
2010-01-11 00:00:00,-0.276
2010-01-10 00:00:00,-0.316
2010-01-09 00:00:00,-0.326
2010-01-08 00:00:00,-0.308
2010-01-07 00:00:00,-0.282
2010-01-06 00:00:00,-0.254
2010-01-05 00:00:00,-0.231
2010-01-04 00:00:00,-0.208
2010-01-03 00:00:00,-0.188
2010-01-02 00:00:00,-0.198
2010-01-01 00:00:00,-0.235
2009-12-31 00:00:00,-0.269
2009-12-30 00:00:00,-0.276
2009-12-29 00:00:00,-0.257
2009-12-28 00:00:00,-0.183
2009-12-27 00:00:00,-0.058
2009-12-26 00:00:00,0.023
2009-12-25 00:00:00,0.112
2009-12-24 00:00:00,0.301
2009-12-23 00:00:00,0.429
2009-12-22 00:00:00,0.406
2009-12-21 00:00:00,0.47
2009-12-20 00:00:00,0.561
2009-12-19 00:00:00,0.508
2009-12-18 00:00:00,0.374
2009-12-17 00:00:00,0.171
2009-12-16 00:00:00,-0.005
2009-12-15 00:00:00,-0.07
2009-12-14 00:00:00,-0.068
2009-12-13 00:00:00,-0.104
2009-12-12 00:00:00,-0.167
2009-12-11 00:00:00,-0.338
2009-12-10 00:00:00,-0.44
2009-12-09 00:00:00,-0.48
2009-12-08 00:00:00,-0.515
2009-12-07 00:00:00,-0.539
2009-12-06 00:00:00,-0.554
2009-12-05 00:00:00,-0.57
2009-12-04 00:00:00,-0.577
2009-12-03 00:00:00,-0.575
2009-12-02 00:00:00,-0.574
2009-12-01 00:00:00,-0.521
2009-11-30 00:00:00,-0.52
2009-11-29 00:00:00,-0.545
2009-11-28 00:00:00,-0.558
2009-11-27 00:00:00,-0.564
2009-11-26 00:00:00,-0.603
2009-11-25 00:00:00,-0.625
2009-11-24 00:00:00,-0.589
2009-11-23 00:00:00,-0.557
2009-11-22 00:00:00,-0.57
2009-11-21 00:00:00,-0.545
2009-11-20 00:00:00,-0.47
2009-11-19 00:00:00,-0.385
2009-11-18 00:00:00,-0.372
2009-11-17 00:00:00,-0.355
2009-11-16 00:00:00,-0.266
2009-11-15 00:00:00,-0.214
2009-11-14 00:00:00,-0.254
2009-11-13 00:00:00,-0.366
2009-11-12 00:00:00,-0.42
2009-11-11 00:00:00,-0.364
2009-11-10 00:00:00,-0.314
2009-11-09 00:00:00,-0.314
2009-11-08 00:00:00,-0.242
2009-11-07 00:00:00,-0.091
2009-11-06 00:00:00,0.019
2009-11-05 00:00:00,0.099
2009-11-04 00:00:00,0.119
2009-11-03 00:00:00,0.099
2009-11-02 00:00:00,0.062
2009-11-01 00:00:00,-0.066
2009-10-31 00:00:00,-0.11
2009-10-30 00:00:00,-0.113
2009-10-29 00:00:00,-0.16
2009-10-28 00:00:00,-0.117
2009-10-27 00:00:00,0.022
2009-10-26 00:00:00,0.048
2009-10-25 00:00:00,-0.031
2009-10-24 00:00:00,-0.174
2009-10-23 00:00:00,-0.271
2009-10-22 00:00:00,-0.327
2009-10-21 00:00:00,-0.363
2009-10-20 00:00:00,-0.399
2009-10-19 00:00:00,-0.4
2009-10-18 00:00:00,-0.384
2009-10-17 00:00:00,-0.251
2009-10-16 00:00:00,-0.072
2009-10-15 00:00:00,-0.006
2009-10-14 00:00:00,-0.022
2009-10-13 00:00:00,0.034
2009-10-12 00:00:00,0.05
2009-10-11 00:00:00,-0.024
2009-10-10 00:00:00,-0.122
2009-10-09 00:00:00,-0.087
2009-10-08 00:00:00,0.071
2009-10-07 00:00:00,0.11
2009-10-06 00:00:00,0.162
2009-10-05 00:00:00,0.219
2009-10-04 00:00:00,0.237
2009-10-03 00:00:00,0.336
2009-10-02 00:00:00,0.374
2009-10-01 00:00:00,0.354
2009-09-30 00:00:00,0.351
2009-09-29 00:00:00,0.208
2009-09-28 00:00:00,0.087
2009-09-27 00:00:00,0.197
2009-09-26 00:00:00,0.322
2009-09-25 00:00:00,0.285
2009-09-24 00:00:00,0.094
2009-09-23 00:00:00,-0.12
2009-09-22 00:00:00,-0.17
2009-09-21 00:00:00,-0.101
2009-09-20 00:00:00,-0.116
2009-09-19 00:00:00,-0.102
2009-09-18 00:00:00,-0.014
2009-09-17 00:00:00,-0.044
2009-09-16 00:00:00,-0.153
2009-09-15 00:00:00,-0.108
2009-09-14 00:00:00,0.023
2009-09-13 00:00:00,0.076
2009-09-12 00:00:00,0.042
2009-09-11 00:00:00,-0.039
2009-09-10 00:00:00,0.027
2009-09-09 00:00:00,0.131
2009-09-08 00:00:00,0.192
2009-09-07 00:00:00,0.157
2009-09-06 00:00:00,0.161
2009-09-05 00:00:00,0.225
2009-09-04 00:00:00,0.231
2009-09-03 00:00:00,0.197
2009-09-02 00:00:00,0.288
2009-09-01 00:00:00,0.448
2009-08-31 00:00:00,0.386
2009-08-30 00:00:00,0.252
2009-08-29 00:00:00,0.22
2009-08-28 00:00:00,0.163
2009-08-27 00:00:00,0.105
2009-08-26 00:00:00,-0.028
2009-08-25 00:00:00,-0.144
2009-08-24 00:00:00,-0.121
2009-08-23 00:00:00,-0.11
2009-08-22 00:00:00,-0.09
2009-08-21 00:00:00,-0.028
2009-08-20 00:00:00,-0.088
2009-08-19 00:00:00,-0.213
2009-08-18 00:00:00,-0.255
2009-08-17 00:00:00,-0.239
2009-08-16 00:00:00,-0.31
2009-08-15 00:00:00,-0.425
2009-08-14 00:00:00,-0.492
2009-08-13 00:00:00,-0.478
2009-08-12 00:00:00,-0.469
2009-08-11 00:00:00,-0.46
2009-08-10 00:00:00,-0.41
2009-08-09 00:00:00,-0.341
2009-08-08 00:00:00,-0.286
2009-08-07 00:00:00,-0.261
2009-08-06 00:00:00,-0.246
2009-08-05 00:00:00,-0.278
2009-08-04 00:00:00,-0.351
2009-08-03 00:00:00,-0.388
2009-08-02 00:00:00,-0.378
2009-08-01 00:00:00,-0.377
2009-07-31 00:00:00,-0.363
2009-07-30 00:00:00,-0.294
2009-07-29 00:00:00,-0.205
2009-07-28 00:00:00,-0.125
2009-07-27 00:00:00,-0.037
2009-07-26 00:00:00,0.031
2009-07-25 00:00:00,0.04
2009-07-24 00:00:00,-0.024
2009-07-23 00:00:00,-0.193
2009-07-22 00:00:00,-0.24
2009-07-21 00:00:00,-0.244
2009-07-20 00:00:00,-0.224
2009-07-19 00:00:00,-0.188
2009-07-18 00:00:00,-0.193
2009-07-17 00:00:00,-0.217
2009-07-16 00:00:00,-0.192
2009-07-15 00:00:00,-0.143
2009-07-14 00:00:00,-0.049
2009-07-13 00:00:00,0.122
2009-07-12 00:00:00,0.338
2009-07-11 00:00:00,0.507
2009-07-10 00:00:00,0.557
2009-07-09 00:00:00,0.535
2009-07-08 00:00:00,0.519
2009-07-07 00:00:00,0.474
2009-07-06 00:00:00,0.394
2009-07-05 00:00:00,0.298
2009-07-04 00:00:00,0.172
2009-07-03 00:00:00,0.192
2009-07-02 00:00:00,0.32
2009-07-01 00:00:00,0.43
2009-06-30 00:00:00,0.583
2009-06-29 00:00:00,0.726
2009-06-28 00:00:00,0.751
2009-06-27 00:00:00,0.69
2009-06-26 00:00:00,0.564
2009-06-25 00:00:00,0.365
2009-06-24 00:00:00,0.068
2009-06-23 00:00:00,-0.255
2009-06-22 00:00:00,-0.281
2009-06-21 00:00:00,-0.251
2009-06-20 00:00:00,-0.239
2009-06-19 00:00:00,-0.19
2009-06-18 00:00:00,-0.12
2009-06-17 00:00:00,-0.073
2009-06-16 00:00:00,-0.038
2009-06-15 00:00:00,0.026
2009-06-14 00:00:00,0.163
2009-06-13 00:00:00,0.253
2009-06-12 00:00:00,0.143
2009-06-11 00:00:00,0.147
2009-06-10 00:00:00,0.273
2009-06-09 00:00:00,0.248
2009-06-08 00:00:00,0.216
2009-06-07 00:00:00,0.37
2009-06-06 00:00:00,0.504
2009-06-05 00:00:00,0.465
2009-06-04 00:00:00,0.311
2009-06-03 00:00:00,0.148
2009-06-02 00:00:00,0.168
2009-06-01 00:00:00,0.289
2009-05-31 00:00:00,0.323
2009-05-30 00:00:00,0.257
2009-05-29 00:00:00,0.126
2009-05-28 00:00:00,-0.13
2009-05-27 00:00:00,-0.132
2009-05-26 00:00:00,-0.005
2009-05-25 00:00:00,0.039
2009-05-24 00:00:00,-0.052
2009-05-23 00:00:00,-0.077
2009-05-22 00:00:00,-0.101
2009-05-21 00:00:00,-0.114
2009-05-20 00:00:00,-0.124
2009-05-19 00:00:00,-0.135
2009-05-18 00:00:00,-0.123
2009-05-17 00:00:00,-0.136
2009-05-16 00:00:00,-0.187
2009-05-15 00:00:00,-0.215
2009-05-14 00:00:00,-0.235
2009-05-13 00:00:00,-0.245
2009-05-12 00:00:00,-0.239
2009-05-11 00:00:00,-0.249
2009-05-10 00:00:00,-0.248
2009-05-09 00:00:00,-0.246
2009-05-08 00:00:00,-0.256
2009-05-07 00:00:00,-0.284
2009-05-06 00:00:00,-0.32
2009-05-05 00:00:00,-0.36
2009-05-04 00:00:00,-0.379
2009-05-03 00:00:00,-0.372
2009-05-02 00:00:00,-0.343
2009-05-01 00:00:00,-0.257
2009-04-30 00:00:00,-0.079
2009-04-29 00:00:00,0.136
2009-04-28 00:00:00,0.287
2009-04-27 00:00:00,0.445
2009-04-26 00:00:00,0.646
2009-04-25 00:00:00,0.775
2009-04-24 00:00:00,0.758
2009-04-23 00:00:00,0.724
2009-04-22 00:00:00,0.691
2009-04-21 00:00:00,0.686
2009-04-20 00:00:00,0.7
2009-04-19 00:00:00,0.649
2009-04-18 00:00:00,0.501
2009-04-17 00:00:00,0.283
2009-04-16 00:00:00,0.055
2009-04-15 00:00:00,-0.029
2009-04-14 00:00:00,0.003
2009-04-13 00:00:00,0.155
2009-04-12 00:00:00,0.3
2009-04-11 00:00:00,0.4
2009-04-10 00:00:00,0.564
2009-04-09 00:00:00,0.704
2009-04-08 00:00:00,0.734
2009-04-07 00:00:00,0.73
2009-04-06 00:00:00,0.75
2009-04-05 00:00:00,0.721
2009-04-04 00:00:00,0.651
2009-04-03 00:00:00,0.596
2009-04-02 00:00:00,0.493
2009-04-01 00:00:00,0.488
2009-03-31 00:00:00,0.647
2009-03-30 00:00:00,0.759
2009-03-29 00:00:00,0.781
2009-03-28 00:00:00,0.741
2009-03-27 00:00:00,0.716
2009-03-26 00:00:00,0.624
2009-03-25 00:00:00,0.449
2009-03-24 00:00:00,0.248
2009-03-23 00:00:00,0.125
2009-03-22 00:00:00,0.086
2009-03-21 00:00:00,0.013
2009-03-20 00:00:00,-0.003
2009-03-19 00:00:00,0.164
2009-03-18 00:00:00,0.325
2009-03-17 00:00:00,0.383
2009-03-16 00:00:00,0.508
2009-03-15 00:00:00,0.664
2009-03-14 00:00:00,0.683
2009-03-13 00:00:00,0.612
2009-03-12 00:00:00,0.537
2009-03-11 00:00:00,0.385
2009-03-10 00:00:00,0.226
2009-03-09 00:00:00,0.165
2009-03-08 00:00:00,0.201
2009-03-07 00:00:00,0.372
2009-03-06 00:00:00,0.489
2009-03-05 00:00:00,0.395
2009-03-04 00:00:00,0.468
2009-03-03 00:00:00,0.691
2009-03-02 00:00:00,0.81
2009-03-01 00:00:00,0.821
2009-02-28 00:00:00,0.762
2009-02-27 00:00:00,0.738
2009-02-26 00:00:00,0.651
2009-02-25 00:00:00,0.51
2009-02-24 00:00:00,0.359
2009-02-23 00:00:00,0.231
2009-02-22 00:00:00,0.127
2009-02-21 00:00:00,-0.068
2009-02-20 00:00:00,-0.168
2009-02-19 00:00:00,-0.259
2009-02-18 00:00:00,-0.304
2009-02-17 00:00:00,-0.32
2009-02-16 00:00:00,-0.333
2009-02-15 00:00:00,-0.348
2009-02-14 00:00:00,-0.366
2009-02-13 00:00:00,-0.391
2009-02-12 00:00:00,-0.404
2009-02-11 00:00:00,-0.424
2009-02-10 00:00:00,-0.437
2009-02-09 00:00:00,-0.407
2009-02-08 00:00:00,-0.393
2009-02-07 00:00:00,-0.406
2009-02-06 00:00:00,-0.296
2009-02-05 00:00:00,-0.195
2009-02-04 00:00:00,-0.196
2009-02-03 00:00:00,-0.208
2009-02-02 00:00:00,-0.255
2009-02-01 00:00:00,-0.282
2009-01-31 00:00:00,-0.303
2009-01-30 00:00:00,-0.337
2009-01-29 00:00:00,-0.271
2009-01-28 00:00:00,-0.228
2009-01-27 00:00:00,-0.233
2009-01-26 00:00:00,-0.254
2009-01-25 00:00:00,-0.26
2009-01-24 00:00:00,-0.269
2009-01-23 00:00:00,-0.281
2009-01-22 00:00:00,-0.29
2009-01-21 00:00:00,-0.3
2009-01-20 00:00:00,-0.311
2009-01-19 00:00:00,-0.33
2009-01-18 00:00:00,-0.34
2009-01-17 00:00:00,-0.336
2009-01-16 00:00:00,-0.318
2009-01-15 00:00:00,-0.307
2009-01-14 00:00:00,-0.317
2009-01-13 00:00:00,-0.278
2009-01-12 00:00:00,-0.254
2009-01-11 00:00:00,-0.273
2009-01-10 00:00:00,-0.281
2009-01-09 00:00:00,-0.273
2009-01-08 00:00:00,-0.252
2009-01-07 00:00:00,-0.208
2009-01-06 00:00:00,-0.167
2009-01-05 00:00:00,-0.077
2009-01-04 00:00:00,0.09
2009-01-03 00:00:00,0.284
2009-01-02 00:00:00,0.377
2009-01-01 00:00:00,0.435
2008-12-31 00:00:00,0.566
2008-12-30 00:00:00,0.625
2008-12-29 00:00:00,0.492
2008-12-28 00:00:00,0.242
2008-12-27 00:00:00,-0.071
2008-12-26 00:00:00,-0.101
2008-12-25 00:00:00,-0.053
2008-12-24 00:00:00,-0.051
2008-12-23 00:00:00,-0.049
2008-12-22 00:00:00,0.149
2008-12-21 00:00:00,0.299
2008-12-20 00:00:00,0.229
2008-12-19 00:00:00,0.318
2008-12-18 00:00:00,0.495
2008-12-17 00:00:00,0.582
2008-12-16 00:00:00,0.583
2008-12-15 00:00:00,0.492
2008-12-14 00:00:00,0.352
2008-12-13 00:00:00,0.137
2008-12-12 00:00:00,0.013
2008-12-11 00:00:00,-0.008
2008-12-10 00:00:00,-0.016
2008-12-09 00:00:00,-0.145
2008-12-08 00:00:00,-0.305
2008-12-07 00:00:00,-0.373
2008-12-06 00:00:00,-0.383
2008-12-05 00:00:00,-0.396
2008-12-04 00:00:00,-0.404
2008-12-03 00:00:00,-0.391
2008-12-02 00:00:00,-0.372
2008-12-01 00:00:00,-0.36
2008-11-30 00:00:00,-0.351
2008-11-29 00:00:00,-0.325
2008-11-28 00:00:00,-0.283
2008-11-27 00:00:00,-0.231
2008-11-26 00:00:00,-0.192
2008-11-25 00:00:00,-0.151
2008-11-24 00:00:00,-0.111
2008-11-23 00:00:00,-0.074
2008-11-22 00:00:00,-0.01
2008-11-21 00:00:00,0.081
2008-11-20 00:00:00,0.174
2008-11-19 00:00:00,0.372
2008-11-18 00:00:00,0.63
2008-11-17 00:00:00,0.763
2008-11-16 00:00:00,0.827
2008-11-15 00:00:00,0.86
2008-11-14 00:00:00,0.816
2008-11-13 00:00:00,0.696
2008-11-12 00:00:00,0.551
2008-11-11 00:00:00,0.415
2008-11-10 00:00:00,0.201
2008-11-09 00:00:00,-0.081
2008-11-08 00:00:00,-0.102
2008-11-07 00:00:00,0.108
2008-11-06 00:00:00,0.233
2008-11-05 00:00:00,0.261
2008-11-04 00:00:00,0.285
2008-11-03 00:00:00,0.327
2008-11-02 00:00:00,0.293
2008-11-01 00:00:00,0.194
2008-10-31 00:00:00,0.077
2008-10-30 00:00:00,0.049
2008-10-29 00:00:00,0.105
2008-10-28 00:00:00,0.188
2008-10-27 00:00:00,0.256
2008-10-26 00:00:00,0.315
2008-10-25 00:00:00,0.362
2008-10-24 00:00:00,0.412
2008-10-23 00:00:00,0.345
2008-10-22 00:00:00,0.167
2008-10-21 00:00:00,-0.065
2008-10-20 00:00:00,-0.109
2008-10-19 00:00:00,-0.125
2008-10-18 00:00:00,-0.159
2008-10-17 00:00:00,-0.239
2008-10-16 00:00:00,-0.39
2008-10-15 00:00:00,-0.414
2008-10-14 00:00:00,-0.332
2008-10-13 00:00:00,-0.253
2008-10-12 00:00:00,-0.178
2008-10-11 00:00:00,-0.203
2008-10-10 00:00:00,-0.209
2008-10-09 00:00:00,-0.21
2008-10-08 00:00:00,-0.207
2008-10-07 00:00:00,-0.189
2008-10-06 00:00:00,-0.177
2008-10-05 00:00:00,-0.169
2008-10-04 00:00:00,-0.167
2008-10-03 00:00:00,-0.177
2008-10-02 00:00:00,-0.179
2008-10-01 00:00:00,-0.176
2008-09-30 00:00:00,-0.179
2008-09-29 00:00:00,-0.167
2008-09-28 00:00:00,-0.134
2008-09-27 00:00:00,-0.106
2008-09-26 00:00:00,-0.103
2008-09-25 00:00:00,-0.138
2008-09-24 00:00:00,-0.195
2008-09-23 00:00:00,-0.219
2008-09-22 00:00:00,-0.154
2008-09-21 00:00:00,-0.079
2008-09-20 00:00:00,-0.075
2008-09-19 00:00:00,0.016
2008-09-18 00:00:00,0.18
2008-09-17 00:00:00,0.258
2008-09-16 00:00:00,0.306
2008-09-15 00:00:00,0.418
2008-09-14 00:00:00,0.527
2008-09-13 00:00:00,0.507
2008-09-12 00:00:00,0.289
2008-09-11 00:00:00,-0.026
2008-09-10 00:00:00,-0.242
2008-09-09 00:00:00,-0.327
2008-09-08 00:00:00,-0.366
2008-09-07 00:00:00,-0.361
2008-09-06 00:00:00,-0.346
2008-09-05 00:00:00,-0.325
2008-09-04 00:00:00,-0.316
2008-09-03 00:00:00,-0.321
2008-09-02 00:00:00,-0.334
2008-09-01 00:00:00,-0.345
2008-08-31 00:00:00,-0.344
2008-08-30 00:00:00,-0.311
2008-08-29 00:00:00,-0.229
2008-08-28 00:00:00,-0.131
2008-08-27 00:00:00,-0.046
2008-08-26 00:00:00,0.11
2008-08-25 00:00:00,0.276
2008-08-24 00:00:00,0.361
2008-08-23 00:00:00,0.488
2008-08-22 00:00:00,0.613
2008-08-21 00:00:00,0.596
2008-08-20 00:00:00,0.484
2008-08-19 00:00:00,0.27
2008-08-18 00:00:00,0.027
2008-08-17 00:00:00,-0.095
2008-08-16 00:00:00,-0.188
2008-08-15 00:00:00,-0.225
2008-08-14 00:00:00,-0.278
2008-08-13 00:00:00,-0.308
2008-08-12 00:00:00,-0.266
2008-08-11 00:00:00,-0.153
2008-08-10 00:00:00,0.009
2008-08-09 00:00:00,0.193
2008-08-08 00:00:00,0.369
2008-08-07 00:00:00,0.331
2008-08-06 00:00:00,0.3
2008-08-05 00:00:00,0.268
2008-08-04 00:00:00,0.25
2008-08-03 00:00:00,0.208
2008-08-02 00:00:00,0.095
2008-08-01 00:00:00,-0.115
2008-07-31 00:00:00,-0.295
2008-07-30 00:00:00,-0.406
2008-07-29 00:00:00,-0.472
2008-07-28 00:00:00,-0.5
2008-07-27 00:00:00,-0.525
2008-07-26 00:00:00,-0.544
2008-07-25 00:00:00,-0.515
2008-07-24 00:00:00,-0.466
2008-07-23 00:00:00,-0.429
2008-07-22 00:00:00,-0.399
2008-07-21 00:00:00,-0.379
2008-07-20 00:00:00,-0.411
2008-07-19 00:00:00,-0.425
2008-07-18 00:00:00,-0.368
2008-07-17 00:00:00,-0.353
2008-07-16 00:00:00,-0.39
2008-07-15 00:00:00,-0.342
2008-07-14 00:00:00,-0.212
2008-07-13 00:00:00,-0.107
2008-07-12 00:00:00,-0.046
2008-07-11 00:00:00,-0.035
2008-07-10 00:00:00,0.04
2008-07-09 00:00:00,0.18
2008-07-08 00:00:00,0.139
2008-07-07 00:00:00,0.023
2008-07-06 00:00:00,-0.091
2008-07-05 00:00:00,-0.105
2008-07-04 00:00:00,-0.092
2008-07-03 00:00:00,-0.191
2008-07-02 00:00:00,-0.334
2008-07-01 00:00:00,-0.36
2008-06-30 00:00:00,-0.33
2008-06-29 00:00:00,-0.224
2008-06-28 00:00:00,-0.225
2008-06-27 00:00:00,-0.243
2008-06-26 00:00:00,-0.265
2008-06-25 00:00:00,-0.285
2008-06-24 00:00:00,-0.302
2008-06-23 00:00:00,-0.332
2008-06-22 00:00:00,-0.365
2008-06-21 00:00:00,-0.4
2008-06-20 00:00:00,-0.436
2008-06-19 00:00:00,-0.469
2008-06-18 00:00:00,-0.485
2008-06-17 00:00:00,-0.497
2008-06-16 00:00:00,-0.518
2008-06-15 00:00:00,-0.519
2008-06-14 00:00:00,-0.496
2008-06-13 00:00:00,-0.484
2008-06-12 00:00:00,-0.501
2008-06-11 00:00:00,-0.543
2008-06-10 00:00:00,-0.565
2008-06-09 00:00:00,-0.519
2008-06-08 00:00:00,-0.432
2008-06-07 00:00:00,-0.362
2008-06-06 00:00:00,-0.263
2008-06-05 00:00:00,-0.085
2008-06-04 00:00:00,0.09
2008-06-03 00:00:00,0.256
2008-06-02 00:00:00,0.446
2008-06-01 00:00:00,0.576
2008-05-31 00:00:00,0.662
2008-05-30 00:00:00,0.708
2008-05-29 00:00:00,0.697
2008-05-28 00:00:00,0.63
2008-05-27 00:00:00,0.643
2008-05-26 00:00:00,0.773
2008-05-25 00:00:00,0.897
2008-05-24 00:00:00,0.902
2008-05-23 00:00:00,0.906
2008-05-22 00:00:00,0.896
2008-05-21 00:00:00,0.854
2008-05-20 00:00:00,0.812
2008-05-19 00:00:00,0.761
2008-05-18 00:00:00,0.681
2008-05-17 00:00:00,0.566
2008-05-16 00:00:00,0.511
2008-05-15 00:00:00,0.589
2008-05-14 00:00:00,0.618
2008-05-13 00:00:00,0.499
2008-05-12 00:00:00,0.176
2008-05-11 00:00:00,0.009
2008-05-10 00:00:00,-0.046
2008-05-09 00:00:00,-0.093
2008-05-08 00:00:00,-0.126
2008-05-07 00:00:00,-0.167
2008-05-06 00:00:00,-0.218
2008-05-05 00:00:00,-0.268
2008-05-04 00:00:00,-0.301
2008-05-03 00:00:00,-0.328
2008-05-02 00:00:00,-0.31
2008-05-01 00:00:00,-0.245
2008-04-30 00:00:00,-0.204
2008-04-29 00:00:00,-0.168
2008-04-28 00:00:00,-0.116
2008-04-27 00:00:00,-0.093
2008-04-26 00:00:00,-0.126
2008-04-25 00:00:00,-0.191
2008-04-24 00:00:00,-0.231
2008-04-23 00:00:00,-0.237
2008-04-22 00:00:00,-0.222
2008-04-21 00:00:00,-0.182
2008-04-20 00:00:00,-0.11
2008-04-19 00:00:00,0.015
2008-04-18 00:00:00,0.213
2008-04-17 00:00:00,0.392
2008-04-16 00:00:00,0.514
2008-04-15 00:00:00,0.638
2008-04-14 00:00:00,0.758
2008-04-13 00:00:00,0.796
2008-04-12 00:00:00,0.718
2008-04-11 00:00:00,0.654
2008-04-10 00:00:00,0.668
2008-04-09 00:00:00,0.66
2008-04-08 00:00:00,0.65
2008-04-07 00:00:00,0.711
2008-04-06 00:00:00,0.772
2008-04-05 00:00:00,0.707
2008-04-04 00:00:00,0.552
2008-04-03 00:00:00,0.421
2008-04-02 00:00:00,0.469
2008-04-01 00:00:00,0.564
2008-03-31 00:00:00,0.72
2008-03-30 00:00:00,0.831
2008-03-29 00:00:00,0.903
2008-03-28 00:00:00,0.931
2008-03-27 00:00:00,0.901
2008-03-26 00:00:00,0.838
2008-03-25 00:00:00,0.742
2008-03-24 00:00:00,0.624
2008-03-23 00:00:00,0.459
2008-03-22 00:00:00,0.193
2008-03-21 00:00:00,-0.134
2008-03-20 00:00:00,-0.169
2008-03-19 00:00:00,-0.04
2008-03-18 00:00:00,0.006
2008-03-17 00:00:00,-0.027
2008-03-16 00:00:00,0.022
2008-03-15 00:00:00,0.062
2008-03-14 00:00:00,0.036
2008-03-13 00:00:00,0.007
2008-03-12 00:00:00,0.058
2008-03-11 00:00:00,0.127
2008-03-10 00:00:00,0.092
2008-03-09 00:00:00,0.267
2008-03-08 00:00:00,0.465
2008-03-07 00:00:00,0.493
2008-03-06 00:00:00,0.562
2008-03-05 00:00:00,0.617
2008-03-04 00:00:00,0.615
2008-03-03 00:00:00,0.51
2008-03-02 00:00:00,0.336
2008-03-01 00:00:00,0.258
2008-02-29 00:00:00,0.29
2008-02-28 00:00:00,0.334
2008-02-27 00:00:00,0.119
2008-02-26 00:00:00,0.025
2008-02-25 00:00:00,-0.052
2008-02-24 00:00:00,-0.075
2008-02-23 00:00:00,-0.05
2008-02-22 00:00:00,-0.029
2008-02-21 00:00:00,-0.015
2008-02-20 00:00:00,0.0
2008-02-19 00:00:00,0.013
2008-02-18 00:00:00,0.022
2008-02-17 00:00:00,0.036
2008-02-16 00:00:00,0.051
2008-02-15 00:00:00,0.059
2008-02-14 00:00:00,0.079
2008-02-13 00:00:00,0.124
2008-02-12 00:00:00,0.142
2008-02-11 00:00:00,0.137
2008-02-10 00:00:00,0.133
2008-02-09 00:00:00,0.09
2008-02-08 00:00:00,0.029
2008-02-07 00:00:00,0.009
2008-02-06 00:00:00,0.032
