time,feat
2007-08-27T15:40:00.000000000,0.0715279386552134
2007-08-27T15:50:00.000000000,0.0715279386552134
2007-08-27T16:00:00.000000000,0.0715279386552134
2007-08-27T16:10:00.000000000,0.0715279386552134
2007-08-27T16:20:00.000000000,0.0715279386552134
2007-08-27T16:30:00.000000000,0.0715279386552134
2007-08-27T16:40:00.000000000,0.0715279386552134
2007-08-27T16:50:00.000000000,0.0715279386552134
2007-08-27T17:00:00.000000000,0.0715279386552134
2007-08-27T17:10:00.000000000,0.0715279386552134
2007-08-27T17:20:00.000000000,0.0715279386552134
2007-08-27T17:30:00.000000000,0.0715279386552134
2007-08-27T17:40:00.000000000,0.0715279386552134
2007-08-27T17:50:00.000000000,0.07377218652829562
2007-08-27T18:00:00.000000000,0.07377218652829562
2007-08-27T18:10:00.000000000,0.07211001968301202
2007-08-27T18:20:00.000000000,0.073740791577677
2007-08-27T18:30:00.000000000,0.07326298419405695
2007-08-27T18:40:00.000000000,0.07548008156063496
2007-08-27T18:50:00.000000000,0.07495265706557845
2007-08-27T19:00:00.000000000,0.07325488407094224
2007-08-27T19:10:00.000000000,0.07248374629460666
2007-08-27T19:20:00.000000000,0.0741404631209703
2007-08-27T19:30:00.000000000,0.0741404631209703
2007-08-27T19:40:00.000000000,0.0741404631209703
2007-08-27T19:50:00.000000000,0.0741404631209703
2007-08-27T20:00:00.000000000,0.0741404631209703
2007-08-27T20:10:00.000000000,0.0741404631209703
2007-08-27T20:20:00.000000000,0.0741404631209703
2007-08-27T20:30:00.000000000,0.0741404631209703
2007-08-27T20:40:00.000000000,0.0741404631209703
2007-08-27T20:50:00.000000000,0.0741404631209703
2007-08-27T21:00:00.000000000,0.0741404631209703
2007-08-27T21:10:00.000000000,0.0741404631209703
2007-08-27T21:20:00.000000000,0.0741404631209703
2007-08-27T21:30:00.000000000,0.0741404631209703
2007-08-27T21:40:00.000000000,0.0741404631209703
2007-08-27T21:50:00.000000000,0.0741404631209703
2007-08-27T22:00:00.000000000,0.06607196010350498
2007-08-27T22:10:00.000000000,0.0599750300386423
2007-08-27T22:20:00.000000000,0.058673233487805176
2007-08-27T22:30:00.000000000,0.058673233487805176
2007-08-27T22:40:00.000000000,0.058673233487805176
2007-08-27T22:50:00.000000000,0.058673233487805176
2007-08-27T23:00:00.000000000,0.058673233487805176
2007-08-27T23:10:00.000000000,0.061336367122644925
2007-08-27T23:20:00.000000000,0.06638569092039774
2007-08-27T23:30:00.000000000,0.06674672428464554
2007-08-27T23:40:00.000000000,0.06571393939560417
2007-08-27T23:50:00.000000000,0.06465297030439966
2007-08-28T00:00:00.000000000,0.06559654629299466
2007-08-28T00:10:00.000000000,0.06559654629299466
2007-08-28T00:20:00.000000000,0.06559654629299466
2007-08-28T00:30:00.000000000,0.06559654629299466
2007-08-28T00:40:00.000000000,0.06559654629299466
2007-08-28T00:50:00.000000000,0.06559654629299466
2007-08-28T01:00:00.000000000,0.03992577505827717
2007-08-28T01:10:00.000000000,0.03912387504379623
2007-08-28T01:20:00.000000000,0.03540843425844992
2007-08-28T01:30:00.000000000,0.035408057151372636
2007-08-28T01:40:00.000000000,0.03469553712627533
2007-08-28T01:50:00.000000000,0.03469553712627533
2007-08-28T02:00:00.000000000,0.03469553712627533
2007-08-28T02:10:00.000000000,0.03469553712627533
2007-08-28T02:20:00.000000000,0.03469553712627533
2007-08-28T02:30:00.000000000,0.03469553712627533
2007-08-28T02:40:00.000000000,0.03652262649319664
2007-08-28T02:50:00.000000000,0.04133396719884518
2007-08-28T03:00:00.000000000,0.04058920023957293
2007-08-28T03:10:00.000000000,0.04418014220558273
2007-08-28T03:20:00.000000000,0.04431822275320872
2007-08-28T03:30:00.000000000,0.04898329565073642
2007-08-28T03:40:00.000000000,0.04792637638641003
2007-08-28T03:50:00.000000000,0.04872666921841276
2007-08-28T04:00:00.000000000,0.050846189747233074
2007-08-28T04:10:00.000000000,0.05063649732289191
2007-08-28T04:20:00.000000000,0.049535553218334014
2007-08-28T04:30:00.000000000,0.036988994490305786
2007-08-28T04:40:00.000000000,0.03614097436677101
2007-08-28T04:50:00.000000000,0.03613226168674795
2007-08-28T05:00:00.000000000,0.03532256823574803
2007-08-28T05:10:00.000000000,0.03546664570153179
2007-08-28T05:20:00.000000000,0.03467586265293222
2007-08-28T05:30:00.000000000,0.028379293427015024
2007-08-28T05:40:00.000000000,0.02775241414215223
2007-08-28T05:50:00.000000000,0.02774816629982776
2007-08-28T06:00:00.000000000,0.027148523817144856
2007-08-28T06:10:00.000000000,0.02808623914419358
2007-08-28T06:20:00.000000000,0.024344617164297085
2007-08-28T06:30:00.000000000,0.02380403279443077
2007-08-28T06:40:00.000000000,0.02328693080588953
2007-08-28T06:50:00.000000000,0.023233563644209945
2007-08-28T07:00:00.000000000,0.022739764905659585
2007-08-28T07:10:00.000000000,0.02372792190589641
2007-08-28T07:20:00.000000000,0.02321274313704011
2007-08-28T07:30:00.000000000,0.02404081170665531
2007-08-28T07:40:00.000000000,0.02350691875474792
2007-08-28T07:50:00.000000000,0.022996220040454773
2007-08-28T08:00:00.000000000,0.022507236248749986
2007-08-28T08:10:00.000000000,0.022038611246110174
2007-08-28T08:20:00.000000000,0.022299030722245292
2007-08-28T08:30:00.000000000,0.021835144757957208
2007-08-28T08:40:00.000000000,0.020522230062732284
2007-08-28T08:50:00.000000000,0.02052191490329871
2007-08-28T09:00:00.000000000,0.013127125360393187
2007-08-28T09:10:00.000000000,0.013127119343595572
2007-08-28T09:20:00.000000000,0.013127113556839536
2007-08-28T09:30:00.000000000,0.013127108001833986
2007-08-28T09:40:00.000000000,0.013127102680294385
2007-08-28T09:50:00.000000000,0.013127097593942766
2007-08-28T10:00:00.000000000,0.012847797889904157
2007-08-28T10:10:00.000000000,0.012847793193361613
2007-08-28T10:20:00.000000000,0.012847788735113632
2007-08-28T10:30:00.000000000,0.012847045116228249
2007-08-28T10:40:00.000000000,0.012847044324156651
2007-08-28T10:50:00.000000000,0.012579399461563936
2007-08-28T11:00:00.000000000,0.0125785334609266
2007-08-28T11:10:00.000000000,0.012321829542619624
2007-08-28T11:20:00.000000000,0.012320942359637604
2007-08-28T11:30:00.000000000,0.012074523753967984
2007-08-28T11:40:00.000000000,0.012073616827041356
2007-08-28T11:50:00.000000000,0.006429189095806328
2007-08-28T12:00:00.000000000,0.00421421816569129
2007-08-28T12:10:00.000000000,0.004214166184422243
2007-08-28T12:20:00.000000000,0.0041300840120309275
2007-08-28T12:30:00.000000000,0.004130178982479393
2007-08-28T12:40:00.000000000,0.004130373216095883
2007-08-28T12:50:00.000000000,0.003587479656525217
2007-08-28T13:00:00.000000000,0.003515817783616973
2007-08-28T13:10:00.000000000,0.0035154025167331232
2007-08-28T13:20:00.000000000,0.0028161298121927732
2007-08-28T13:30:00.000000000,0.00277006336299377
2007-08-28T13:40:00.000000000,0.0027149243146988304
2007-08-28T13:50:00.000000000,0.0027149191516556014
2007-08-28T14:00:00.000000000,0.0014408883421676427
2007-08-28T14:10:00.000000000,0.0006793812521977325
2007-08-28T14:20:00.000000000,0.0006664385160620213
2007-08-28T14:30:00.000000000,0.0006666361507546202
2007-08-28T14:40:00.000000000,0.0006666361507546202
2007-08-28T14:50:00.000000000,0.0006666361507546202
2007-08-28T15:00:00.000000000,0.0006666361507546202
2007-08-28T15:10:00.000000000,0.0006666361507546202
2007-08-28T15:20:00.000000000,0.0006666361507546202
2007-08-28T15:30:00.000000000,0.0006666361507546202
2007-08-28T15:40:00.000000000,0.0006666361507546202
2007-08-28T15:50:00.000000000,0.0006666361507546202
2007-08-28T16:00:00.000000000,0.0006666361507546202
2007-08-28T16:10:00.000000000,0.0006666361507546202
2007-08-28T16:20:00.000000000,0.0006666361507546202
2007-08-28T16:30:00.000000000,0.0006666361507546202
2007-08-28T16:40:00.000000000,0.0006666361507546202
2007-08-28T16:50:00.000000000,0.0006666361507546202
2007-08-28T17:00:00.000000000,0.0006666361507546202
2007-08-28T17:10:00.000000000,0.0006666361507546202
2007-08-28T17:20:00.000000000,0.0006666361507546202
2007-08-28T17:30:00.000000000,0.0006541581892633697
2007-08-28T17:40:00.000000000,0.0006541504944438694
2007-08-28T17:50:00.000000000,0.0006667790197863482
2007-08-28T18:00:00.000000000,0.0006669499201904277
2007-08-28T18:10:00.000000000,0.0006671212538915481
2007-08-28T18:20:00.000000000,0.0006672930215927702
2007-08-28T18:30:00.000000000,0.0006674652239981456
2007-08-28T18:40:00.000000000,0.0006676378618127203
2007-08-28T18:50:00.000000000,0.0006678109357425378
2007-08-28T19:00:00.000000000,0.0006679844464946402
2007-08-28T19:10:00.000000000,0.0014174384706365035
2007-08-28T19:20:00.000000000,0.0014177862936885428
2007-08-28T19:30:00.000000000,0.001418134969403466
2007-08-28T19:40:00.000000000,0.002663560282324223
2007-08-28T19:50:00.000000000,0.002663689073656448
2007-08-28T20:00:00.000000000,0.002663818240145234
2007-08-28T20:10:00.000000000,0.002664013202283289
2007-08-28T20:20:00.000000000,0.002717164870522629
2007-08-28T20:30:00.000000000,0.002717300307913965
2007-08-28T20:40:00.000000000,0.002664279400347527
2007-08-28T20:50:00.000000000,0.001990564659510454
2007-08-28T21:00:00.000000000,0.0019905379237821347
2007-08-28T21:10:00.000000000,0.0019905112137537
2007-08-28T21:20:00.000000000,0.0020273695692792104
2007-08-28T21:30:00.000000000,0.002027305135091473
2007-08-28T21:40:00.000000000,0.0020272406625054637
2007-08-28T21:50:00.000000000,0.0020271761520825647
2007-08-28T22:00:00.000000000,0.002027111604386759
2007-08-28T22:10:00.000000000,0.002027047019984629
2007-08-28T22:20:00.000000000,0.0015383286287583248
2007-08-28T22:30:00.000000000,0.001538445597586425
2007-08-28T22:40:00.000000000,0.0015385629520407382
2007-08-28T22:50:00.000000000,0.0015388621584092902
2007-08-28T23:00:00.000000000,0.0015689320172299912
2007-08-28T23:10:00.000000000,0.0015690555600776418
2007-08-28T23:20:00.000000000,0.0007776143706606589
2007-08-28T23:30:00.000000000,0.0007775674077053291
2007-08-28T23:40:00.000000000,0.0007775204703829701
2007-08-28T23:50:00.000000000,0.0007774735594476005
2007-08-29T00:00:00.000000000,0.00077742667565634
2007-08-29T00:10:00.000000000,0.0013608913050818705
2007-08-29T00:20:00.000000000,0.0013608913050818705
2007-08-29T00:30:00.000000000,0.0013608913050818705
2007-08-29T00:40:00.000000000,0.0013608913050818705
2007-08-29T00:50:00.000000000,0.0013608913050818705
2007-08-29T01:00:00.000000000,0.0013608913050818705
2007-08-29T01:10:00.000000000,0.0013608913050818705
2007-08-29T01:20:00.000000000,0.0013608913050818705
2007-08-29T01:30:00.000000000,0.0013608913050818705
2007-08-29T01:40:00.000000000,0.0013608913050818705
2007-08-29T01:50:00.000000000,0.0013608913050818705
